,id galaxias,pesos
189,1235,0.6239316239316239
190,1240,1.2478632478632479
191,1245,1.2478632478632479
192,1246,0.0
193,1248,1.2478632478632479
194,1251,0.0
195,1254,1.2478632478632479
196,1256,0.0
197,1257,2.4957264957264957
198,1259,2.4957264957264957
199,1261,0.0
200,1268,2.4957264957264957
201,1269,2.4957264957264957
202,1272,0.0
203,1273,2.4957264957264957
204,1277,2.4957264957264957
205,1278,1.2478632478632479
206,1279,2.4957264957264957
207,1280,0.0
208,1283,0.6239316239316239
209,1286,1.2478632478632479
210,1294,0.0
211,1297,0.0
212,1304,0.6239316239316239
213,1313,0.6239316239316239
214,1318,2.4957264957264957
215,1323,1.2478632478632479
216,1326,0.0
217,1327,2.4957264957264957
218,1335,1.2478632478632479
219,1337,1.2478632478632479
220,1338,2.4957264957264957
221,1341,0.0
222,1343,1.2478632478632479
223,1357,0.0
224,1362,2.4957264957264957
225,1364,0.0
226,1365,0.0
227,1371,1.2478632478632479
228,1375,2.4957264957264957
229,1389,0.0
230,1392,2.4957264957264957
231,1395,0.0
232,1398,0.6239316239316239
233,1404,2.4957264957264957
234,1412,0.0
235,1424,2.4957264957264957
236,1428,0.0
237,1430,1.2478632478632479
238,1431,0.6239316239316239
239,1436,1.2478632478632479
240,1438,0.6239316239316239
241,1440,2.4957264957264957
242,1456,0.0
243,1464,2.4957264957264957
244,1468,2.4957264957264957
245,1469,2.4957264957264957
246,1471,0.0
247,1473,1.2478632478632479
248,1478,2.4957264957264957
249,1480,0.6239316239316239
250,1483,0.0
251,1484,0.0
252,1507,1.2478632478632479
253,1508,1.2478632478632479
254,1509,2.4957264957264957
255,1510,0.0
256,1511,1.2478632478632479
257,1514,0.6239316239316239
258,1518,2.4957264957264957
259,1526,2.4957264957264957
260,1531,1.2478632478632479
261,1537,0.6239316239316239
262,1552,2.4957264957264957
263,1553,0.6239316239316239
264,1558,0.0
265,1560,0.0
266,1568,0.6239316239316239
267,1575,2.4957264957264957
268,1584,2.4957264957264957
269,1588,0.0
270,1589,0.0
271,1591,2.4957264957264957
272,1595,0.0
273,1600,0.0
274,1603,2.4957264957264957
275,1608,0.6239316239316239
276,1614,1.2478632478632479
277,1616,0.0
278,1617,0.6239316239316239
279,1620,0.0
280,1622,2.4957264957264957
281,1623,1.2478632478632479
282,1630,1.2478632478632479
283,1631,1.2478632478632479
284,1647,2.4957264957264957
285,1686,4.9914529914529915
286,1698,0.6239316239316239
287,1725,2.4957264957264957
288,1728,1.2478632478632479
289,1736,0.6239316239316239
290,1757,1.2478632478632479
291,1763,1.2478632478632479
292,1776,2.4957264957264957
293,1777,2.4957264957264957
294,1781,1.2478632478632479
295,1784,0.0
296,1789,2.4957264957264957
297,1792,2.4957264957264957
298,1796,2.4957264957264957
299,1803,1.2478632478632479
300,1817,2.4957264957264957
301,1819,1.2478632478632479
302,1828,1.2478632478632479
303,1831,1.2478632478632479
304,1835,0.6239316239316239
305,1839,1.2478632478632479
306,1840,0.0
307,1841,2.4957264957264957
308,1855,1.2478632478632479
309,1859,0.0
310,1866,0.0
311,1875,2.4957264957264957
312,1879,1.2478632478632479
313,1885,2.4957264957264957
314,1896,2.4957264957264957
315,1897,0.0
316,1901,0.0
317,1914,0.6239316239316239
318,1923,0.0
319,1924,0.6239316239316239
320,1936,0.0
321,1937,1.2478632478632479
322,1941,2.4957264957264957
323,1942,2.4957264957264957
324,1946,2.4957264957264957
325,1949,1.2478632478632479
326,1957,1.2478632478632479
327,1958,1.2478632478632479
328,1959,1.2478632478632479
329,1966,0.0
330,1968,0.6239316239316239
331,481,4.148084373654757
332,1163,0.0
333,1165,2.0740421868273784
334,1168,4.148084373654757
335,1181,0.0
336,1187,4.148084373654757
337,1209,4.148084373654757
338,1210,4.148084373654757
339,1219,6.222126560482135
340,1238,0.0
341,1271,2.0740421868273784
342,1281,4.148084373654757
343,1286,4.148084373654757
344,1313,0.0
345,1316,8.296168747309514
346,1318,4.148084373654757
347,1319,4.148084373654757
348,1320,2.0740421868273784
349,1326,4.148084373654757
350,1330,4.148084373654757
351,1331,0.0
352,1356,0.0
353,1375,0.0
354,1381,3.1110632802410674
355,1383,4.148084373654757
356,1397,4.148084373654757
357,1405,4.148084373654757
358,1417,0.0
359,1419,4.148084373654757
360,1428,4.148084373654757
361,1437,2.0740421868273784
362,1443,6.222126560482135
363,1445,0.0
364,1459,2.7653895824365042
365,1486,0.0
366,1492,0.0
367,1495,4.148084373654757
368,1510,0.0
369,1518,0.0
370,1522,4.148084373654757
371,1527,6.222126560482135
372,1534,4.148084373654757
373,1542,0.0
374,1572,0.0
375,1573,0.0
376,1578,4.148084373654757
377,1579,4.148084373654757
378,1584,6.222126560482135
379,1607,2.0740421868273784
380,1613,4.148084373654757
381,1617,0.0
382,1627,0.0
383,1637,3.1110632802410674
384,1654,4.148084373654757
385,1670,2.0740421868273784
386,1673,0.0
387,1682,4.148084373654757
388,1684,4.148084373654757
389,1689,0.0
390,1690,0.0
391,1694,0.0
392,1696,3.1110632802410674
393,1708,4.148084373654757
394,1713,6.222126560482135
395,1718,0.0
396,1730,0.0
397,1731,4.148084373654757
398,1740,0.0
399,1773,2.0740421868273784
400,1775,0.0
401,1798,6.222126560482135
402,1807,4.148084373654757
403,1810,4.148084373654757
404,1815,4.148084373654757
405,1816,2.0740421868273784
406,1826,0.0
407,1841,4.148084373654757
408,1843,6.222126560482135
409,1849,4.148084373654757
410,1851,6.222126560482135
411,1861,2.0740421868273784
412,1873,3.1110632802410674
413,1875,4.148084373654757
414,1880,4.148084373654757
415,1887,8.296168747309514
416,1888,4.148084373654757
417,1894,2.0740421868273784
418,1914,2.0740421868273784
419,1916,0.0
420,1927,0.0
421,1944,0.0
422,1945,0.0
423,1950,4.148084373654757
424,1951,4.148084373654757
425,1972,0.0
426,1978,2.0740421868273784
427,1982,2.0740421868273784
428,1984,0.0
429,1988,0.0
430,1996,4.148084373654757
431,1998,2.0740421868273784
432,2013,0.0
433,2032,6.222126560482135
434,2051,6.222126560482135
435,2052,0.0
436,2053,3.1110632802410674
437,2056,0.0
438,2071,6.222126560482135
439,2084,2.0740421868273784
440,2103,4.148084373654757
441,2113,4.148084373654757
442,2114,2.0740421868273784
443,2138,4.148084373654757
444,2153,0.0
445,2160,2.0740421868273784
446,2162,4.148084373654757
447,2170,4.148084373654757
448,2193,0.0
449,2218,2.0740421868273784
450,2238,0.0
451,2243,4.148084373654757
452,2244,4.148084373654757
453,2263,0.0
454,2269,0.0
455,2271,6.222126560482135
456,2272,2.0740421868273784
457,2279,4.148084373654757
458,2295,0.0
459,2306,8.296168747309514
460,2307,2.7653895824365042
461,2310,0.0
462,2314,2.0740421868273784
463,2326,4.148084373654757
464,2352,6.222126560482135
465,2357,2.0740421868273784
466,2359,0.0
467,2369,4.148084373654757
468,2371,4.148084373654757
469,2379,2.7653895824365042
470,2391,0.0
471,2395,0.0
472,2398,0.0
473,2415,0.0
474,2416,2.7653895824365042
475,2420,2.0740421868273784
476,2440,0.0
477,2443,0.0
478,2453,6.222126560482135
479,2467,2.0740421868273784
480,2468,0.0
481,2484,6.222126560482135
482,2486,0.0
483,2494,2.0740421868273784
484,2500,2.0740421868273784
485,2501,2.0740421868273784
486,2503,2.0740421868273784
487,2505,0.0
488,2509,6.222126560482135
489,2511,0.0
490,2516,0.0
491,2518,6.222126560482135
492,2521,0.0
493,2532,0.0
494,2536,4.148084373654757
495,2543,2.0740421868273784
496,2544,0.0
497,2547,0.0
498,2548,3.1110632802410674
499,2552,0.0
500,2553,2.0740421868273784
501,2554,0.0
502,2566,2.0740421868273784
503,2571,2.0740421868273784
504,2572,0.0
505,2578,4.148084373654757
506,2591,0.0
507,2596,0.0
508,2598,6.222126560482135
509,2602,2.0740421868273784
510,2604,2.0740421868273784
511,2607,0.0
512,2614,2.0740421868273784
513,2632,2.0740421868273784
514,2644,4.148084373654757
515,2657,2.0740421868273784
516,2661,2.0740421868273784
517,2670,2.0740421868273784
518,2681,2.0740421868273784
519,2685,0.0
520,2686,4.148084373654757
521,2713,8.296168747309514
522,2725,0.0
523,2726,2.0740421868273784
524,2730,0.0
525,2735,0.0
526,2739,0.0
527,2744,4.148084373654757
528,2758,0.0
529,2778,0.0
530,2779,3.1110632802410674
531,2780,0.0
532,2786,4.148084373654757
533,2802,0.0
534,2806,2.7653895824365042
535,2810,0.0
536,2819,4.148084373654757
537,2823,2.0740421868273784
538,2826,6.222126560482135
539,2828,0.0
540,2838,4.148084373654757
541,2843,2.0740421868273784
542,2856,6.222126560482135
543,2861,0.0
544,2867,0.0
545,2874,0.0
546,2887,6.222126560482135
547,2908,0.0
548,2915,2.0740421868273784
549,2922,4.148084373654757
550,2925,6.222126560482135
551,2926,4.148084373654757
552,2928,4.148084373654757
553,2943,2.0740421868273784
554,2944,4.148084373654757
555,2946,3.1110632802410674
556,2948,4.148084373654757
557,2975,2.0740421868273784
558,2983,4.148084373654757
559,2992,6.222126560482135
560,2993,0.0
561,2995,2.0740421868273784
562,3003,0.0
563,3004,0.0
564,3006,4.148084373654757
565,3016,0.0
566,3020,4.148084373654757
567,3023,0.0
568,3028,2.0740421868273784
569,3034,8.296168747309514
570,3036,0.0
571,3039,0.0
572,3054,0.0
573,3084,0.0
574,3087,4.148084373654757
575,3110,0.0
576,3113,6.222126560482135
577,3114,0.0
578,3115,0.0
579,3124,0.0
580,3133,0.0
581,3141,0.0
582,3153,0.0
583,3154,2.0740421868273784
584,3165,0.0
585,3174,0.0
586,3179,4.148084373654757
587,3180,0.0
588,3183,4.148084373654757
589,3189,4.148084373654757
590,3195,0.0
591,3202,0.0
592,3203,0.0
593,3207,4.148084373654757
594,3210,0.0
595,3211,2.0740421868273784
596,3212,2.0740421868273784
597,3218,2.7653895824365042
598,3221,0.0
599,3222,0.0
600,3229,6.222126560482135
601,3233,0.0
602,3244,0.0
603,3248,0.0
604,3253,2.0740421868273784
605,3254,2.0740421868273784
606,3267,4.148084373654757
607,3283,0.0
608,3307,2.0740421868273784
609,3330,2.0740421868273784
610,3354,2.0740421868273784
611,3369,0.0
612,3382,0.0
613,3384,2.0740421868273784
614,3393,0.0
615,3396,0.0
616,3410,2.0740421868273784
617,3417,2.0740421868273784
618,3432,4.148084373654757
619,3434,2.7653895824365042
620,3450,0.0
621,3459,0.0
622,3466,0.0
623,3475,2.0740421868273784
624,3476,0.0
625,3480,0.0
626,3490,0.0
627,3512,2.0740421868273784
628,3528,0.0
629,3538,2.7653895824365042
630,3540,4.148084373654757
631,3541,2.0740421868273784
632,3563,4.148084373654757
633,3581,2.7653895824365042
634,3585,2.0740421868273784
635,3597,0.0
636,3605,4.148084373654757
637,3613,0.0
638,3616,0.0
639,3619,0.0
640,3639,2.0740421868273784
641,3655,0.0
642,3683,0.0
643,3687,0.0
644,3689,4.148084373654757
645,3692,2.0740421868273784
646,3695,0.0
647,3700,0.0
648,3702,0.0
649,3706,2.0740421868273784
650,3713,0.0
651,3714,8.296168747309514
652,3718,4.148084373654757
653,3724,3.1110632802410674
654,3730,2.0740421868273784
655,3736,2.0740421868273784
656,3757,4.148084373654757
657,3768,4.148084373654757
658,3772,2.0740421868273784
659,3774,2.0740421868273784
660,3776,4.148084373654757
661,3780,0.0
662,3790,0.0
663,3791,0.0
664,3793,2.0740421868273784
665,3797,0.0
666,3805,3.1110632802410674
667,3815,0.0
668,3828,6.222126560482135
669,3830,2.0740421868273784
670,3843,0.0
671,3845,4.148084373654757
672,3848,0.0
673,3858,6.222126560482135
674,3860,6.222126560482135
675,3861,0.0
676,3868,2.0740421868273784
677,3883,3.1110632802410674
678,3892,2.7653895824365042
679,3895,2.0740421868273784
680,3903,0.0
681,3927,0.0
682,3933,2.0740421868273784
683,3936,4.148084373654757
684,3941,0.0
685,3942,2.0740421868273784
686,3944,0.0
687,3960,0.0
688,3962,3.1110632802410674
689,3964,2.0740421868273784
690,4002,0.0
691,4020,0.0
692,4025,2.0740421868273784
693,4027,0.0
694,4030,0.0
695,4033,4.148084373654757
696,4063,2.0740421868273784
697,4079,0.0
698,4084,2.0740421868273784
699,4085,0.0
700,4094,0.0
701,4103,4.148084373654757
702,4113,4.148084373654757
703,4129,2.0740421868273784
704,4134,0.0
705,4143,0.0
706,4145,2.0740421868273784
707,4146,4.148084373654757
708,4153,2.0740421868273784
709,4159,2.0740421868273784
710,4165,4.148084373654757
711,4195,2.0740421868273784
712,4202,6.222126560482135
713,4207,0.0
714,4208,0.0
715,4209,2.0740421868273784
716,4217,0.0
717,4221,4.148084373654757
718,4232,0.0
719,4233,0.0
720,4234,0.0
721,4244,2.0740421868273784
722,4246,0.0
723,4248,2.0740421868273784
724,4249,0.0
725,4266,2.0740421868273784
726,4267,4.148084373654757
727,4272,2.0740421868273784
728,4278,2.0740421868273784
729,4284,4.148084373654757
730,4290,3.1110632802410674
731,4299,0.0
732,4305,2.0740421868273784
733,4307,2.0740421868273784
734,4316,0.0
735,4325,0.0
736,4342,0.0
737,4343,4.148084373654757
738,4344,0.0
739,4346,0.0
740,4349,0.0
741,4352,4.148084373654757
742,4398,2.0740421868273784
743,4400,0.0
744,4407,6.222126560482135
745,4414,2.0740421868273784
746,4424,4.148084373654757
747,4426,2.0740421868273784
748,4429,4.148084373654757
749,4446,4.148084373654757
750,4450,6.222126560482135
751,4453,4.148084373654757
752,4459,8.296168747309514
753,4476,4.148084373654757
754,4480,6.222126560482135
755,4504,2.0740421868273784
756,4513,4.148084373654757
757,4520,2.0740421868273784
758,4528,2.0740421868273784
759,4563,2.0740421868273784
760,4575,2.0740421868273784
761,4576,2.0740421868273784
762,4579,3.1110632802410674
763,4580,0.0
764,4581,6.222126560482135
765,4592,0.0
766,4596,0.0
767,4603,8.296168747309514
768,4623,0.0
769,4626,0.0
770,4630,2.0740421868273784
771,4646,4.148084373654757
772,4700,0.0
773,4710,0.0
774,4715,2.0740421868273784
775,4751,0.0
776,4775,0.0
777,4778,0.0
778,4781,0.0
779,4791,0.0
780,4798,0.0
781,4804,4.148084373654757
782,4836,0.0
783,4863,0.0
784,4864,4.148084373654757
785,311,0.0
786,313,3.2162883845126835
787,328,1.0720961281708945
788,329,0.0
789,330,0.0
790,332,1.0720961281708945
791,333,0.0
792,334,3.2162883845126835
793,335,0.0
794,349,1.0720961281708945
795,350,0.0
796,352,1.0720961281708945
797,357,0.0
798,363,2.144192256341789
799,367,1.0720961281708945
800,371,3.2162883845126835
801,376,1.0720961281708945
802,377,0.0
803,382,0.5360480640854473
804,385,0.0
805,387,3.2162883845126835
806,388,0.35736537605696483
807,393,0.35736537605696483
808,397,0.0
809,399,1.0720961281708945
810,405,1.0720961281708945
811,415,0.0
812,442,0.35736537605696483
813,447,1.0720961281708945
814,450,0.5360480640854473
815,452,0.0
816,453,0.35736537605696483
817,464,2.144192256341789
818,467,0.0
819,470,0.35736537605696483
820,471,1.0720961281708945
821,486,0.35736537605696483
822,487,1.0720961281708945
823,489,2.144192256341789
824,493,3.2162883845126835
825,495,0.0
826,502,1.0720961281708945
827,507,2.144192256341789
828,508,1.0720961281708945
829,511,0.0
830,529,0.0
831,530,0.0
832,531,3.2162883845126835
833,536,0.0
834,537,0.5360480640854473
835,539,1.0720961281708945
836,540,0.0
837,544,1.0720961281708945
838,545,2.144192256341789
839,548,1.0720961281708945
840,555,0.0
841,558,0.0
842,560,3.2162883845126835
843,562,1.0720961281708945
844,563,2.144192256341789
845,565,0.5360480640854473
846,571,0.5360480640854473
847,576,0.0
848,586,1.0720961281708945
849,588,1.0720961281708945
850,590,0.0
851,591,0.5360480640854473
852,595,1.0720961281708945
853,599,0.0
854,613,2.144192256341789
855,615,0.7147307521139297
856,619,0.35736537605696483
857,622,0.0
858,624,1.0720961281708945
859,629,0.35736537605696483
860,633,3.2162883845126835
861,637,1.0720961281708945
862,638,1.0720961281708945
863,641,0.0
864,643,0.7147307521139297
865,648,1.0720961281708945
866,663,0.0
867,665,2.144192256341789
868,666,0.35736537605696483
869,672,1.0720961281708945
870,673,0.0
871,679,0.0
872,688,0.0
873,689,3.2162883845126835
874,693,3.2162883845126835
875,701,1.0720961281708945
876,706,3.2162883845126835
877,713,0.0
878,717,0.0
879,726,0.0
880,731,0.0
881,755,3.2162883845126835
882,756,0.0
883,759,0.0
884,763,1.0720961281708945
885,770,0.5360480640854473
886,771,2.144192256341789
887,775,3.2162883845126835
888,779,0.0
889,787,0.0
890,793,1.0720961281708945
891,794,0.5360480640854473
892,796,3.2162883845126835
893,798,0.5360480640854473
894,803,1.0720961281708945
895,805,0.35736537605696483
896,822,0.0
897,825,2.144192256341789
898,828,1.0720961281708945
899,843,0.0
900,853,1.0720961281708945
901,857,0.0
902,858,2.144192256341789
903,859,1.0720961281708945
904,867,1.0720961281708945
905,871,2.144192256341789
906,873,0.7147307521139297
907,878,0.0
908,879,3.2162883845126835
909,886,0.35736537605696483
910,892,1.0720961281708945
911,894,1.0720961281708945
912,906,1.0720961281708945
913,909,1.0720961281708945
914,910,0.0
915,919,3.2162883845126835
916,920,0.0
917,921,1.0720961281708945
918,933,1.0720961281708945
919,945,1.0720961281708945
920,948,1.0720961281708945
921,965,0.0
922,971,1.0720961281708945
923,974,0.0
924,979,5.3604806408544725
925,983,0.0
926,1007,1.0720961281708945
927,1010,1.0720961281708945
928,1018,0.0
929,1019,1.0720961281708945
930,1024,2.144192256341789
931,1027,0.0
932,1043,0.0
933,1047,3.2162883845126835
934,1049,1.0720961281708945
935,1050,1.0720961281708945
936,1053,2.144192256341789
937,1056,0.5360480640854473
938,1057,2.144192256341789
939,1060,0.0
940,1067,0.0
941,1090,2.144192256341789
942,1096,1.0720961281708945
943,1100,3.2162883845126835
944,1102,1.0720961281708945
945,1104,0.5360480640854473
946,1113,2.144192256341789
947,1128,1.0720961281708945
948,1133,0.35736537605696483
949,1136,2.144192256341789
950,1138,1.0720961281708945
951,1140,0.5360480640854473
952,1142,0.0
953,1144,0.35736537605696483
954,1158,0.0
955,1160,1.0720961281708945
956,1166,2.144192256341789
957,1171,0.0
958,1184,0.5360480640854473
959,1189,1.0720961281708945
960,1194,0.0
961,1316,0.0
962,1333,1.0720961281708945
963,1335,0.0
964,1336,0.5360480640854473
965,1339,0.0
966,1342,2.144192256341789
967,1352,1.0720961281708945
968,1373,0.35736537605696483
969,1384,1.0720961281708945
970,1407,2.144192256341789
971,1426,0.0
972,1435,1.0720961281708945
973,1445,1.0720961281708945
974,1447,1.0720961281708945
975,1462,1.0720961281708945
976,1463,2.144192256341789
977,1472,0.35736537605696483
978,1476,2.144192256341789
979,1486,0.0
980,1487,1.0720961281708945
981,1490,1.3401201602136181
982,1496,1.0720961281708945
983,1504,0.0
984,1505,0.0
985,1508,0.35736537605696483
986,1520,0.0
987,1522,1.0720961281708945
988,1523,0.0
989,1524,0.7147307521139297
990,1525,2.144192256341789
991,1528,1.0720961281708945
992,1530,0.0
993,1536,0.0
994,1537,2.144192256341789
995,1538,0.0
996,1540,0.0
997,1564,1.0720961281708945
998,1570,1.0720961281708945
999,1579,0.0
1000,1586,0.35736537605696483
1001,1594,1.0720961281708945
1002,1606,1.0720961281708945
1003,1608,0.0
1004,1609,0.0
1005,1611,1.0720961281708945
1006,1622,0.7147307521139297
1007,8,0.0
1008,11,0.0
1009,12,7.0852941176470585
1010,37,14.170588235294117
1011,46,7.0852941176470585
1012,58,11.808823529411764
1013,60,21.255882352941175
1014,66,0.0
1015,87,21.255882352941175
1016,90,28.341176470588234
1017,92,7.0852941176470585
1018,108,14.170588235294117
1019,109,10.627941176470587
1020,127,14.170588235294117
1021,133,11.808823529411764
1022,161,0.0
1023,174,21.255882352941175
1024,208,0.0
1025,220,10.627941176470587
1026,221,14.170588235294117
1027,231,0.0
1028,241,7.0852941176470585
1029,242,0.0
1030,244,0.0
1031,248,0.0
1032,251,4.723529411764705
1033,269,7.0852941176470585
1034,286,7.0852941176470585
1035,292,28.341176470588234
1036,293,0.0
1037,294,0.0
1038,316,7.0852941176470585
1039,322,9.44705882352941
1040,343,0.0
1041,360,14.170588235294117
1042,375,0.0
1043,377,9.44705882352941
1044,394,4.723529411764705
1045,395,9.44705882352941
1046,400,28.341176470588234
1047,420,7.0852941176470585
1048,425,0.0
1049,448,0.0
1050,450,14.170588235294117
1051,452,0.0
1052,461,0.0
1053,477,0.0
1054,482,14.170588235294117
1055,490,0.0
1056,493,0.0
1057,513,10.627941176470587
1058,517,9.44705882352941
1059,533,0.0
1060,542,14.170588235294117
1061,561,14.170588235294117
1062,568,28.341176470588234
1063,575,35.42647058823529
1064,582,21.255882352941175
1065,605,35.42647058823529
1066,623,21.255882352941175
1067,629,21.255882352941175
1068,635,4.723529411764705
1069,639,21.255882352941175
1070,640,0.0
1071,661,0.0
1072,664,0.0
1073,667,21.255882352941175
1074,701,7.0852941176470585
1075,720,0.0
1076,740,0.0
1077,761,14.170588235294117
1078,793,21.255882352941175
1079,805,21.255882352941175
1080,809,11.808823529411764
1081,827,0.0
1082,829,0.0
1083,845,21.255882352941175
1084,846,0.0
1085,853,0.0
1086,862,0.0
1087,888,14.170588235294117
1088,895,7.0852941176470585
1089,926,11.808823529411764
1090,928,0.0
1091,954,7.0852941176470585
1092,955,0.0
1093,988,21.255882352941175
1094,999,7.0852941176470585
1095,1024,0.0
1096,1033,35.42647058823529
1097,1034,4.723529411764705
1098,1038,21.255882352941175
1099,1043,0.0
1100,1054,7.0852941176470585
1101,1061,0.0
1102,1065,14.170588235294117
1103,1066,21.255882352941175
1104,1070,21.255882352941175
1105,1074,0.0
1106,1081,8.856617647058822
1107,1083,8.856617647058822
1108,1097,0.0
1109,1101,14.170588235294117
1110,1105,17.713235294117645
1111,1119,0.0
1112,1124,17.713235294117645
1113,1126,21.255882352941175
1114,1129,0.0
1115,1150,28.341176470588234
1116,1162,21.255882352941175
1117,1175,28.341176470588234
1118,1184,0.0
1119,1188,21.255882352941175
1120,1302,21.255882352941175
1121,1312,21.255882352941175
1122,1342,14.170588235294117
1123,1349,11.808823529411764
1124,1350,28.341176470588234
1125,1381,4.723529411764705
1126,1383,0.0
1127,1388,7.0852941176470585
1128,1404,21.255882352941175
1129,1419,14.170588235294117
1130,1456,17.713235294117645
1131,1460,21.255882352941175
1132,1461,0.0
1133,1462,0.0
1134,1465,21.255882352941175
1135,1488,11.808823529411764
1136,1495,7.0852941176470585
1137,1511,28.341176470588234
1138,1547,7.0852941176470585
1139,1550,28.341176470588234
1140,1562,7.0852941176470585
1141,1575,14.170588235294117
1142,1579,10.627941176470587
1143,1586,7.0852941176470585
1144,1587,7.0852941176470585
1145,1588,10.627941176470587
1146,1594,28.341176470588234
1147,1629,9.44705882352941
1148,1636,28.341176470588234
1149,1644,11.808823529411764
1150,1649,7.0852941176470585
1151,1652,10.627941176470587
1152,1660,21.255882352941175
1153,1679,0.0
1154,1689,0.0
1155,1711,0.0
1156,1716,28.341176470588234
1157,1720,17.713235294117645
1158,1724,21.255882352941175
1159,1741,7.0852941176470585
1160,1765,21.255882352941175
1161,1783,9.44705882352941
1162,1784,14.170588235294117
1163,1787,21.255882352941175
1164,1805,4.723529411764705
1165,1809,0.0
1166,1819,21.255882352941175
1167,1825,0.0
1168,1837,0.0
1169,1839,0.0
1170,1849,0.0
